,Date,content
3648,1995-05-23," The directive is on page 15 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for  -36-    5/23/95  price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   I used ""would"" for both   There have been exceptions, but ""would"" is used most of the time   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder Yes President Hoenig Yes Governor Kelley Yes Governor Lindsey Yes President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen Yes "
3700,1995-07-05," The acoustics in this room leave much to be desired, so you are urged to speak as much as possible directly into the mikes I have to say that I have an interest in this I'd like to circulate later a transcript that does not have too many gaps in it   Yes   So the vote is whether people prefer 1 to 5 percent for M2 for both years?   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder No President Hoenig Yes Governor Kelley Yes Governor Lindsey Yes President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen No   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder Yes President Hoenig Yes Governor Kelley Yes Governor Lindsey Yes  -54-    7/5-6/95  President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen Yes   Yes "
3701,1995-07-05," I am reading from page 25 in the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to decrease slightly the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""  -71-    7/5-6/95   ""Slightly"" for both?   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder Yes President Hoenig No Governor Kelley Yes Governor Lindsey Yes President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen Yes "
3766,1995-08-22, It's available  [Coffee break] 
3767,1995-08-22," I'll be reading from page 14 in the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for  -38-    8/22/95  price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with more moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder Yes President Hoenig Yes Governor Kelley Yes Governor Lindsey Yes President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen Yes "
3819,1995-09-26," It's on page 15 of the Bluebook ""In the implementation of policy for the immediate future the Committee seeks to maintain the existing degree of pressure of reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful considerable to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth in M2 and M3 over the balance of the year near the pace of recent months""   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder Yes President Hoenig Yes Governor Kelley Yes Governor Lindsey Yes President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen Yes  -39-    9/26/95 "
3883,1995-11-15," The draft of the operational paragraph is on page 16 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder Yes President Hoenig Yes Governor Kelley Yes Governor Lindsey No President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen Yes  -53-    11/15/95 -54- "
3938,1995-12-19," The wording of the operational paragraph is on page 15 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to decrease slightly the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Blinder Yes President Hoenig Yes Governor Kelley Yes Governor Lindsey Yes President Melzer Yes President Minehan Yes President Moskow Yes Governor Phillips Yes Governor Yellen Yes "
3989,1996-01-30," Thank you, Mr Chairman For Secretary and Economist, Donald Kohn Deputy Secretary, Normand Bernard Assistant Secretary, Joseph Coyne Assistant Secretary, Gary Gillum    1/30-31/96  General Counsel, Virgil Mattingly Deputy General Counsel, Thomas Baxter Economist, Michael Prell Economist, Edwin Truman  Associate Economists from the Board David Lindsey; Larry Promisel; Charles Siegman; Tom Simpson; and David Stockton  Associate Economists from the Federal Reserve Banks Richard Lang, proposed by President Boehne; Frederic Mishkin, proposed by President McDonough; Arthur Rolnick, proposed by President Stern; Harvey Rosenblum, proposed by President McTeer; and Mark Sniderman, proposed by President Jordan   The paragraph is on page 23 of the Bluebook The first sentence is the standard one on the Committee's objectives ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1995 to the fourth quarter of 1996 The monitoring range for growth of total domestic nonfinancial debt was set at 3 to 7 percent for the year"" And moving to the last sentence on the page ""The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets""  Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey No President McTeer Yes Governor Phillips Yes President Stern Yes Governor Yellen No   26th   1230 "
3990,1996-01-30," With a reference to the discount rate?  -61-    1/30-31/96   This would be adding a reference to the discount rate at the end of the first sentence that would read, ""taking account of a possible reduction in the discount rate""   Yes   I will be reading from page 24 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to decrease slightly the existing degree of pressure on reserve positions, taking account of a possible reduction in the discount rate In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Phillips Yes President Stern Yes Governor Yellen Yes "
4052,1996-03-26," The directive wording is on page 13 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Phillips Yes President Stern Yes Governor Yellen Yes "
4095,1996-05-21," The draft wording for the operational paragraph is on page 13 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes  -39-    5/21/96  Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Phillips Yes President Stern Yes Governor Yellen Yes "
4153,1996-07-02," The cars will be at the Watergate and downstairs here at 715 pm   I will be reading from page 20 in the Bluebook The first sentence is the standard one ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output In furtherance of these objectives, the Committee reaffirmed at this meeting the ranges it had established in January for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1995 to the fourth quarter of 1996"" Moving down the page a bit ""The monitoring range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year For 1997, the Committee agreed on tentative ranges for monetary growth measured from the fourth quarter of 1996 to the fourth quarter of 1997 of 1 to 5 percent for M2 and 2 to 6 percent for M3 The Committee provisionally set the associated monitoring range for growth of total domestic nonfinancial debt at 3 to 7 percent for 1997"" And the standard ending sentence ""The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey No President McTeer Yes Governor Meyer Yes Governor Phillips Yes Governor Rivlin Yes President Stern Yes Governor Yellen No "
4154,1996-07-02," This is on page 21 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Meyer Yes Governor Phillips Yes Governor Rivlin Yes President Stern No Governor Yellen Yes "
4221,1996-08-20," The wording is on page 13 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes  -45-    8/20/96  President Jordan Yes Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Meyer Yes Governor Phillips Yes Governor Rivlin Yes President Stern No Governor Yellen Yes "
4269,1996-09-24," This would amend Paragraph 5 of the Authorization for Foreign Currency Operations The new wording is found at the bottom of page 1 of Mr Fisher's memo dated September 13, and it would replace the first two sentences of the existing wording in the Authorization The new wording is as follows ""Foreign currency holdings shall be invested to ensure that adequate liquidity is maintained to meet anticipated needs and so that each currency portfolio shall generally have an average duration of no more than 18 months (calculated as Macaulay duration)"" What this new wording replaces may be found in the footnote on page 1 of Mr Fisher's memo "
4270,1996-09-24," The draft directive wording is on page 13 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth of M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes  -39-    9/24/96  Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Meyer Yes Governor Phillips Yes Governor Rivlin Yes President Stern No Governor Yellen Yes "
4326,1996-11-13," I will be reading from page 12 in the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and relatively strong expansion in M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Meyer Yes Governor Phillips Yes Governor Rivlin Yes President Stern Yes Governor Yellen Yes "
4377,1996-12-17," It is on page 13 of the Bluebook ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with relatively strong expansion in M2 and M3 over coming months""   Chairman Greenspan Yes Vice Chairman McDonough Yes President Boehne Yes President Jordan Yes Governor Kelley Yes Governor Lindsey Yes President McTeer Yes Governor Meyer Yes Governor Phillips Yes Governor Rivlin Yes President Stern Yes Governor Yellen Yes "
4432,1997-02-04," Thank you, Mr Chairman  Secretary and Economist, Deputy Secretary, Assistant Secretaries General Counsel, Deputy General Counsel, Economists Associate Economists from the  Board of Governors  Associate Economists from the Federal Reserve Banks proposed by President Parry proposed by President Guynn proposed by President Broaddus proposed by President Moskow proposed by President McDonough  Donald Kohn Normand Bernard Joseph Coyne and Gary Gillum Virgil Mattingly Thomas Baxter Michael Prell and Edwin Truman  David Lindsey; Larry Promisel; Charles Siegman; Lawrence Slifman; and David Stockton  Jack Beebe; Robert Eisenbeis; Marvin Goodfriend; William Hunter; Frederic Mishkin  That is the list, Mr Chairman   The wording is on page 21 of the Bluebook ""The Federal Open  Market Committee seeks monetary and financial conditions that will foster price stability and  promote sustainable growth in output In furtherance of these objectives, the Committee at this  meeting established ranges for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent  respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997 The  monitoring range for growth of total domestic nonfinancial debt was set at 3 to 7 percent for the  year The behavior of the monetary aggregates will continue to be evaluated in the light of  progress toward price level stability, movements in their velocities, and developments in the  economy and financial markets""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes "
4433,1997-02-04," The draft wording is at the bottom of page 21 in the Bluebook ""In  the implementation of policy for the immediate future, the Committee seeks to maintain the  existing degree of pressure on reserve positions In the context of the Committee's long-run  objectives for price stability and sustainable economic growth, and giving careful consideration  to economic, financial, and monetary developments, somewhat greater reserve restraint would or  slightly lesser reserve restraint might be acceptable in the intermeeting period The contemplated  reserve conditions are expected to be consistent with some moderation in the expansion of M2  and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes   Yes, the lunch in honor of Governor Lindsey is at 100 pm "
4494,1997-03-25, At 100 pm  END OF MEETING     
4495,1997-03-25," The directive wording is from page 12 of the Bluebook ""In the  implementation of policy for the immediate future, the Committee seeks to increase slightly  the existing degree of pressure on reserve positions In the context of the Committee's  long-run objectives for price stability and sustainable economic growth, and giving careful  consideration to economic, financial, and monetary developments, slightly greater reserve  restraint or slightly lesser reserve restraint might be acceptable in the intermeeting period  The contemplated reserve conditions are expected to be consistent with some moderation in  the expansion of M2 and M3 over coming months""  Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes    3/25/97 "
4538,1997-05-20," I will be reading from page 13 in the Bluebook There are  several charts that come before it, so when you get to page 12 you will have to go several  more pages ""In the implementation of policy for the immediate future, the Committee seeks  to maintain the existing degree of pressure on reserve positions In the context of the  Committee's long-run objectives for price stability and sustainable economic growth, and  giving careful consideration to economic, financial, and monetary developments, somewhat  greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the    5/20/97  intermeeting period The contemplated reserve conditions are expected to be consistent with  some moderation in the expansion of M2 and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus No President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes "
4583,1997-07-01," The wording for the paragraph on the long-run ranges is on page 29  of the Bluebook It starts off with the usual general policy statement ""The Federal Open  Market Committee seeks monetary and financial conditions that will foster price stability and  promote sustainable growth in output In furtherance of these objectives, the Committee  reaffirmed at this meeting the ranges it had established in February for growth of M2 and M3 of  1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the  fourth quarter of 1997"" Then, skipping to the very bottom of the page ""The range for growth  of total domestic nonfinancial debt was maintained at 3 to 7 percent For 1998, the Committee  agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1997 to the  fourth quarter of 1998, of 1 to 5 percent for M2 and 2 to 6 percent for M3 The Committee  provisionally set the associated range for growth of total domestic nonfinancial debt at 3 to 7  percent for 1998 The behavior of the monetary aggregates will continue to be evaluated in the    7/1-2/97  light of progress toward price level stability, movements in their velocities, and developments in  the economy and financial markets""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes "
4584,1997-07-01," I will be reading from page 30 in the Bluebook, starting toward the  bottom ""In the implementation of policy for the immediate future, the Committee seeks to  maintain the existing degree of pressure on reserve positions In the context of the Committee's  long-run objectives for price stability and sustainable economic growth, and giving careful  consideration to economic, financial, and monetary developments, somewhat greater reserve  restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period  The contemplated reserve conditions are expected to be consistent with moderate growth in M2  and M3 over coming months""    7/1-2/97    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes "
4647,1997-08-19," The first sentence, assuming alternative B, would be ""In the  implementation of policy for the immediate future, the Committee seeks conditions in reserve  markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent""   The next sentence, if I have it down correctly and using the same tilt  as in the July directive would read ""In the context of the Committee's long-run objectives for price  stability and sustainable economic growth, and giving careful consideration to economic, financial,  and monetary developments, a somewhat higher federal funds rate would or a slightly lower federal  funds rate might be acceptable in the intermeeting period""   I will be reading from page 13 of the Bluebook, and then coming back  to page 12 for the last sentence The first sentence, then, is under the ""New Alternative"" heading  on page 13 ""In the implementation of policy for the immediate future, the Committee seeks  conditions in reserve markets consistent with maintaining the federal funds rate at an average of  around 5-1/2 percent"" Then, moving just below that to the ""Current Wording"" section for the  second sentence ""In the context of the Committee's long-run objectives for price stability and  sustainable economic growth, and giving careful consideration to economic, financial, and  monetary developments, a somewhat higher federal funds rate would or a slightly lower federal  funds rate might be acceptable in the intermeeting period"" Finally, to catch up with the last  sentence on page 12 under the ""Standard Version"" heading ""The contemplated reserve conditions  are expected to be consistent with moderate growth of M2 and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes "
4695,1997-09-30," I will be reading from page 13 of the Bluebook ""In the  implementation of policy for the immediate future, the Committee seeks conditions in reserve  markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent In  the context of the Committee's long-run objectives for price stability and sustainable economic  growth, and giving careful consideration to economic, financial, and monetary developments, a  somewhat higher federal funds rate would or a slightly lower federal funds rate might be acceptable  in the intermeeting period The contemplated reserve conditions are expected to be consistent with  some moderation in the growth of M2 and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes "
4737,1997-11-12," I will be reading from page 14 in the Bluebook Page 14 follows  several pages of tables and charts ""In the implementation of policy for the immediate future, the  Committee seeks conditions in reserve markets consistent with maintaining the federal funds rate  at an average of around 5-1/2 percent In the context of the Committee's long-run objectives for  price stability and sustainable economic growth, and giving careful consideration to economic,  financial, and monetary developments, a somewhat higher federal funds rate would or a slightly  lower federal funds rate might be acceptable in the intermeeting period The contemplated  reserve conditions are expected to be consistent with moderate growth in M2 and M3 over  coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus No Governor Ferguson Yes Governor Gramlich Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes GovernorPhillips Yes Governor Rivlin Yes    11/12/97 104 "
4792,1997-12-16, February 3rd and 4th 
4793,1997-12-16," The directive is on page 14 of the Bluebook ""In the  implementation of policy for the immediate future, the Committee seeks conditions in reserve  markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent  In the context of the Committee's long-run objectives for price stability and sustainable  economic growth, and giving careful consideration to economic, financial, and monetary  developments, a slightly higher federal funds rate or a slightly lower federal funds rate might be    12/16/97 85  acceptable in the intermeeting period The contemplated reserve conditions are expected to be  consistent with some moderation in the growth of M2 and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes President Broaddus No Governor Ferguson Yes Governor Gramlich Yes President Guynn Yes Governor Kelley Yes Governor Meyer Yes President Moskow Yes President Parry Yes Governor Phillips Yes Governor Rivlin Yes "
4843,1998-02-03,"  Secretary and Economist, Donald Kohn Deputy Secretary, Normand Bernard Assistant Secretaries, Joseph Coyne and Gary Gillum General Counsel, Virgil Mattingly Deputy General Counsel, Thomas Baxter Economists, Michael Prell and Edwin Truman  Associate Economists from the Board David Lindsey; Larry Promisel; Thomas Simpson; and David Stockton  Associate Economists from the Federal Reserve Banks Lynn Browne, proposed by President Minehan; Stephen Cecchetti, proposed by President McDonough; William Dewald, proposed by First Vice President Rives; Craig Hakkio, proposed by President Hoenig; and Mark Sniderman, proposed by President Jordan   This wording is from page 21 in the Bluebook The paragraph  begins with the general sentence on the Committee's goals ""The Federal Open Market  Committee seeks monetary and financial conditions that will foster price stability and  promote sustainable growth in output In furtherance of these objectives, the Committee  at this meeting established ranges for growth of M2 and M3 of 1 to 5 percent and 2 to 6  percent respectively, measured from the fourth quarter of 1997 to the fourth quarter of  1998 The range for growth of total domestic nonfinancial debt was set at 3 to 7 percent  for the year The behavior of the monetary aggregates will continue to be evaluated in the  light of progress toward price level stability, movements in their velocities, and  developments in the economy and financial markets""    Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Ferguson Yes Governor Gramlich Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes President McTeer Yes Governor Meyer Yes President Minehan Yes Governor Phillips Yes Governor Rivlin Yes    2/3-4/98 "
4844,1998-02-03," The wording is on page 21 of the Bluebook, starting at the  bottom of the page ""In the implementation of policy for the immediate future, the  Committee seeks conditions in reserve markets consistent with maintaining the federal  funds rate at an average of around 5-1/2 percent In the context of the Committee's  long-run objectives for price stability and sustainable economic growth, and giving  careful consideration to economic, financial, and monetary developments, a slightly    2/3-4/98  higher federal funds rate or a slightly lower federal funds rate might be acceptable in the  intermeeting period The contemplated reserve conditions are expected to be consisted  with some moderation in growth of M2 and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Ferguson Yes Governor Gramlich Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes President McTeer Yes Governor Meyer Yes President Minehan Yes Governor Phillips Yes Governor Rivlin Yes "
4892,1998-03-31," The wording of the operational paragraph is on page 14 of the  Bluebook ""In the implementation of policy for the immediate future, the Committee seeks  conditions in reserve markets consistent with maintaining a federal funds rate at an average of  around 5-1/2 percent In the context of the Committee's long-run objectives for price stability and  sustainable economic growth, and giving careful consideration to economic, financial, and  monetary developments, a somewhat higher federal funds rate would or a slightly lower federal  funds rate might be acceptable in the intermeeting period The contemplated reserve conditions  are expected to be consistent with considerable moderation in the growth of M2 and M3 over  coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Ferguson Yes Governor Gramlich    President Hoenig Yes President Jordan No Governor Kelley Yes Governor Meyer Yes President Minehan Yes Governor Phillips Yes President Poole Yes Governor Rivlin Yes "
4996,1998-06-30," Close of business on Monday   That will be from page 22 of the Bluebook The first sentence is  the usual general sentence on the goals of the Committee ""The Federal Open Market  Committee seeks monetary and financial conditions that will foster price stability and promote  sustainable growth in output In furtherance of these objectives, the Committee reaffirmed at this  meeting the ranges it had established in February for growth of M2 and M3 of 1 to 5 percent and  2 to 6 percent respectively, measured from the fourth quarter of 1997 to the fourth quarter of  1998"" Then, skipping beyond the bracketed sentence ""The range for growth of total domestic  nonfinancial debt was maintained at 3 to 7 percent For 1999, the Committee agreed on tentative  ranges for monetary growth measured from the fourth quarter of 1998 to the fourth quarter of  1999 of 1 to 5 percent for M2 and 2 to 6 percent for M3 The Committee provisionally set the  associated range for growth of total domestic nonfinancial debt at 3 to 7 percent for 1999 The  behavior of the monetary aggregates will continue to be evaluated in the light of progress toward  price level stability, movements in their velocities, and developments in the economy and  financial markets""    6/30-7/1/98    Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Ferguson Yes Governor Gramlich Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes Governor Meyer Yes President Minehan Yes President Poole Yes Governor Rivlin Yes "
4997,1998-06-30," The wording is from page 23 in the Bluebook ""In the  implementation of policy for the immediate future, the Committee seeks conditions in reserve  markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent  In the context of the Committee's long-run objectives for price stability and sustainable  economic growth, and giving careful consideration to economic, financial, and monetary    6/30-7/1/98  developments, a somewhat higher federal funds rate would or a slightly lower federal funds rate  might be acceptable in the intermeeting period The contemplated reserve conditions are  expected to be consistent with moderate growth in M2 and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Ferguson Yes Governor Gramlich Yes President Hoenig Yes President Jordan No Governor Kelley Yes Governor Meyer Yes President Minehan Yes President Poole Yes Governor Rivlin Yes "
5064,1998-08-18," The draft directive is on page 13 of the Bluebook, which follows a  lot of charts and tables ""In the implementation of policy for the immediate future, the Committee  seeks conditions in reserve markets consistent with maintaining the federal funds rate at an  average of around 5-1/2 percent In the context of the Committee's long-run objectives for price  stability and sustainable economic growth, and giving careful consideration to economic,  financial, and monetary developments, a slightly higher federal funds rate or a slightly lower  federal funds rate would be acceptable in the intermeeting period The contemplated reserve  conditions are expected to be consistent with moderate growth in M2 and M3 over coming  months""    Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Ferguson Yes Governor Gramlich Yes President Hoenig Yes President Jordan No Governor Kelley Yes Governor Meyer Yes President Minehan Yes President Poole Yes Governor Rivlin Yes "
5113,1998-09-29," I will be reading from page 14 of the Bluebook ""In the  implementation of policy for the immediate future, the Committee seeks conditions in reserve  markets consistent with decreasing the federal funds rate to an average of around 5-1/4 percent In  the context of the Committee's long-run objectives for price stability and sustainable economic  growth, and giving careful consideration to economic, financial, and monetary developments, a  slightly higher federal funds rate might or a somewhat lower federal funds rate would be  acceptable in the intermeeting period The contemplated reserve conditions are expected to be  consistent with some moderation in the growth in M2 and M3 over coming months""    Chairman Greenspan Yes Vice Chairman McDonough Yes Governor Ferguson Yes Governor Gramlich Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes Governor Meyer Yes President Minehan Yes President Poole Yes Governor Rivlin Yes "
