date,year,INDPRO,PCEPI,lagged_inflation,lagged_unemp,market_exp,target_change,lead_DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,ord_policy,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc
07/01/2004,2004,96.3385,84.499,3.51988,5.6,0.010000000000005116,0.0,1.25,0,0.0,0,1.3576190476190477,2.638571428571429,4.498095238095239,1.25,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
08/01/2004,2004,96.4095,84.546,1.20066,5.5,0.21987012987015245,0.25,1.25,1,1.4090909090909092,0,1.503181818181818,2.508181818181818,4.281363636363636,1.4274193548387097,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2004,2004,96.4907,84.714,0.66951,5.4,0.2080001180979813,0.25,1.5,1,3.0,0,1.6814285714285715,2.525238095238095,4.1257142857142854,1.5833333333333333,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25
10/01/2004,2004,97.4094,85.07700000000001,2.41073,5.4,-0.004999999999995453,0.0,1.75,0,0.0,0,1.7944999999999998,2.5845,4.0969999999999995,1.75,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
11/01/2004,2004,97.6137,85.40299999999998,5.26494,5.5,0.24013605442179306,0.25,1.75,1,1.4285714285714286,0,2.1074999999999995,2.8520000000000003,4.194000000000001,1.925,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12/01/2004,2004,98.3318,85.446,4.69634,5.4,0.2165476190531468,0.25,2.0,1,1.7222222222222223,0,2.2227272727272727,3.011818181818182,4.2309090909090905,2.1451612903225805,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25
01/01/2005,2005,98.7845,85.556,0.60587,5.4,0.004999999999995453,0.0,2.25,0,0.0,0,2.371,3.222500000000001,4.221500000000001,2.25,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
02/01/2005,2005,99.4639,85.791,1.55582,5.3,0.2513227513227516,0.25,2.25,1,1.037037037037037,0,2.5794736842105266,3.3847368421052635,4.165263157894737,2.4910714285714284,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/2005,2005,99.3061,86.038,3.34634,5.4,0.22850017714698434,0.25,2.5,1,3.1,0,2.795909090909091,3.7268181818181816,4.497727272727271,2.5806451612903225,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25
04/01/2005,2005,99.4734,86.266,3.5101400000000003,5.2,0.019999999999996017,0.0,2.75,0,0.0,0,2.8366666666666664,3.653809523809523,4.3409523809523805,2.75,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
05/01/2005,2005,99.6033,86.30799999999998,3.22675,5.2,0.2483251231527095,0.25,2.75,1,1.0689655172413792,0,2.901904761904762,3.643809523809524,4.144285714285714,2.9838709677419355,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/2005,2005,99.9853,86.35700000000001,0.58581,5.1,0.32999999999989865,0.25,3.0,1,30.0,0,3.036363636363636,3.6404545454545456,3.9981818181818185,3.0083333333333333,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25
07/01/2005,2005,99.6692,86.72200000000002,0.6834100000000001,5.0,0.010000000000005116,0.0,3.25,0,0.0,0,3.2875,3.8709999999999996,4.1775,3.25,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
08/01/2005,2005,99.9435,87.069,5.19155,5.0,0.2303416149068516,0.25,3.25,1,1.3478260869565217,0,3.518260869565218,4.044347826086956,4.262608695652174,3.435483870967742,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2005,2005,98.0779,87.905,4.90864,4.9,0.2198701574774651,0.25,3.5,1,2.727272727272727,0,3.4942857142857147,3.9461904761904765,4.19904761904762,3.591666666666667,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25
10/01/2005,2005,99.3149,88.038,12.15025,5.0,0.025000000000005684,0.0,3.75,0,0.0,0,3.7925000000000004,4.271,4.463500000000001,3.75,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
11/01/2005,2005,100.3216,87.85,1.83078,5.0,0.25499999999999545,0.25,3.75,1,1.0,0,3.9745000000000004,4.4165,4.534999999999999,4.0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12/01/2005,2005,100.9437,87.851,-2.53265,5.0,0.2130075187990841,0.25,4.0,1,1.631578947368421,0,3.9709523809523817,4.404285714285714,4.467142857142857,4.153225806451613,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25
01/01/2006,2006,101.0627,88.279,0.01366,4.9,0.0600000000000343,0.25,4.25,1,31.0,0,4.336,4.395499999999999,4.416,4.258064516129032,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25
02/01/2006,2006,101.0669,88.323,6.00549,4.7,-0.004999999999995453,0.0,4.5,0,0.0,0,4.5394736842105265,4.668421052631577,4.568947368421052,4.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
03/01/2006,2006,101.2751,88.473,0.59975,4.8,0.2256024999999528,0.25,4.5,1,7.75,0,4.627826086956521,4.73391304347826,4.7239130434782615,4.532258064516129,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/2006,2006,101.6813,88.85,2.0571200000000003,4.7,0.015000000000000568,0.0,4.75,0,0.0,0,4.721578947368422,4.888947368421054,4.990526315789474,4.75,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
05/01/2006,2006,101.579,89.07,5.23498,4.7,0.2648701298701272,0.25,4.75,1,1.4090909090909092,0,4.836363636363637,4.968181818181818,5.11,4.92741935483871,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/2006,2006,101.9693,89.285,3.0121,4.6,0.3410000000000764,0.25,5.0,1,15.0,0,4.917727272727274,5.121818181818181,5.106363636363636,5.016666666666667,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25
07/01/2006,2006,101.9319,89.601,2.93536,4.6,0.010000000000005116,0.0,5.25,0,0.0,0,5.0764999999999985,5.118499999999999,5.0875,5.25,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
08/01/2006,2006,102.3327,89.885,4.33073,4.7,0.05059523809524607,0.0,5.25,1,1.2916666666666667,1,5.090434782608695,4.903478260869565,4.876521739130435,5.25,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2006,2006,102.1252,89.646,3.87054,4.7,0.01974025053781803,0.0,5.25,1,2.727272727272727,1,4.929999999999999,4.768999999999999,4.719,5.25,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/2006,2006,102.0668,89.428,-3.14449,4.5,0.02346894142857129,0.0,5.25,1,4.428571428571429,1,5.046190476190477,4.795714285714286,4.72904761904762,5.25,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
11/01/2006,2006,101.9688,89.461,-2.87943,4.4,-0.004999999999995453,0.0,5.25,0,0.0,1,5.073333333333335,4.7404761904761905,4.595238095238095,5.25,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
12/01/2006,2006,103.0292,89.789,0.4437100000000001,4.5,-0.021250000000000782,0.0,5.25,1,1.55,1,4.972999999999999,4.673499999999999,4.5645,5.25,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
01/01/2007,2007,102.4933,90.109,4.4895,4.4,-0.02499999999985737,0.0,5.25,1,31.0,1,5.105238095238095,4.876190476190477,4.7595238095238095,5.25,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/2007,2007,103.5264,90.394,4.36153,4.6,-0.004999999999995453,0.0,5.25,0,0.0,1,5.163157894736843,4.848947368421054,4.722631578947369,5.25,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/2007,2007,103.7521,90.715,3.862130000000001,4.5,-0.0022077899071818517,0.0,5.25,1,2.8181818181818183,1,5.08,4.573636363636362,4.5645454545454545,5.25,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/2007,2007,104.4814,90.906,4.34557,4.4,0.0,0.0,5.25,0,0.0,1,5.006666666666666,4.666190476190476,4.693809523809523,5.25,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/01/2007,2007,104.5322,91.16,2.55606,4.5,-0.000776397515524194,0.0,5.25,1,1.3478260869565217,1,4.867727272727272,4.766363636363637,4.746363636363636,5.25,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/2007,2007,104.5617,91.352,3.40492,4.4,0.0020333333333332907,0.0,5.25,1,10.0,1,4.741904761904762,4.980476190476191,5.102857142857142,5.25,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
07/01/2007,2007,104.5227,91.499,2.55691,4.6,-0.004999999999995453,0.0,5.25,0,0.0,1,4.96095238095238,4.819047619047619,5.0042857142857144,5.25,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/01/2007,2007,104.7556,91.558,1.94817,4.7,-0.03197142857143562,0.0,5.25,1,1.24,1,4.31695652173913,4.3130434782608695,4.6747826086956525,5.25,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2007,2007,105.1611,91.901,0.77653,4.6,-0.3772527458511566,-0.5,5.25,1,2.3076923076923075,1,3.9942105263157894,4.011578947368421,4.52157894736842,5.033333333333333,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/2007,2007,104.7171,92.162,4.5893,4.7,-0.3199999999999969,-0.25,4.75,1,31.0,1,4.002727272727271,3.967727272727272,4.527727272727272,4.741935483870968,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5,-0.5
11/01/2007,2007,105.3338,92.642,3.46176,4.7,-0.004999999999995453,0.0,4.5,0,0.0,1,3.3544999999999994,3.3365,4.1485,4.5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
12/01/2007,2007,105.3457,92.855,6.43204,4.7,-0.3527551020408517,-0.25,4.5,1,1.4761904761904763,1,3.0665,3.117,4.0975,4.330645161290323,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
01/01/2008,2008,105.0619,93.102,2.7941700000000003,5.0,7.459500000000102,-1.25,4.25,1,15.5,1,2.82,2.4757142857142855,3.7442857142857147,3.975806451612903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25
02/01/2008,2008,104.7094,93.298,3.23919,5.0,-0.045000000000001705,0.0,3.0,0,0.0,1,2.1740000000000004,1.9729999999999996,3.7375,3.0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,-0.0
03/01/2008,2008,104.4616,93.587,2.55572,4.9,-0.9751530627374768,-0.75,3.0,1,2.2142857142857144,1,1.2834999999999999,1.6169999999999998,3.5100000000000002,2.661290322580645,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/2008,2008,103.6704,93.785,3.78111,5.1,-0.4299999999998451,-0.25,2.25,1,30.0,1,1.311818181818182,2.047272727272727,3.675,2.2416666666666667,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.75,-0.75
05/01/2008,2008,103.0863,94.206,2.56857,5.0,-0.004999999999995453,0.0,2.0,0,0.0,1,1.7642857142857138,2.4457142857142857,3.880000000000001,2.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
06/01/2008,2008,102.8445,94.876,5.5218,5.4,0.10165451666664406,0.0,2.0,1,5.0,1,1.8904761904761906,2.7738095238095237,4.0995238095238085,2.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
07/01/2008,2008,102.3002,95.285,8.87637,5.6,0.010000000000005116,0.0,2.0,0,0.0,1,1.6550000000000002,2.5731818181818182,4.007727272727273,2.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/01/2008,2008,100.7353,95.204,5.2975,5.8,0.014365079365080009,0.0,2.0,1,1.1481481481481481,1,1.7528571428571427,2.4204761904761902,3.885714285714286,2.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2008,2008,96.3666,95.307,-1.01534,6.1,-0.2282857134111109,0.0,2.0,1,2.0,1,1.146666666666667,2.076190476190477,3.6861904761904754,2.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/2008,2008,97.2832,94.727,1.3060200000000002,6.1,0.7462333333332993,-1.0,2.0,1,10.333333333333334,1,0.685909090909091,1.6122727272727275,3.8140909090909094,1.564516129032258,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
11/01/2008,2008,96.0605,93.643,-7.06318,6.5,-0.3299999999999983,0.0,1.0,0,0.0,1,0.1938888888888889,1.2127777777777777,3.5266666666666673,1.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-0.0
12/01/2008,2008,93.2521,93.139,-12.89995,6.8,-0.7320982146008889,,,1,1.9375,1,0.03409090909090909,0.820909090909091,2.4163636363636374,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
